Surfactant,Assay,Time_min,Replicate,CMC,r2,A1,A2,dx
CAPB,a,0,1,0.41720982348864416,0.8831110922251729,0.8448463705597441,0.7420964572354756,0.3597863782358027
CAPB,a,0,2,0.7975699277972192,0.9203578599457451,0.7963649531054715,0.7562610510558625,0.09444214573320409
CAPB,a,0,3,0.7634590316071846,0.8961411359366507,0.7931540288135388,0.7547430631537932,0.02882807701525046
CAPB,a,5,1,0.7795996948711176,0.8455726758408941,0.795892261208252,0.7489148243238773,0.0022122293256621305
CAPB,a,5,2,0.7702171394750336,0.9022198630779343,0.7958790562807944,0.7547407732452023,0.02412068095284822
CAPB,a,5,3,0.8214817855218767,0.7790290034798014,0.7975830845758639,0.7438312348268364,0.18144362675571368
CAPB,a,10,1,0.782693496449707,0.8006556603624251,0.7891220097298031,0.7489439845252155,0.002696490621938078
CAPB,a,10,2,0.83955747095372,0.8977105560870535,0.7953127413108602,0.7460813826816167,0.09203903497630991
CAPB,a,10,3,0.8240958361293872,0.8648334457309189,0.7932948980214666,0.7484019536440502,0.08581786181968656
CAPB,a,20,1,0.7826942938360179,0.7393591344268452,0.7983804649366107,0.7473301467490383,0.002198857128328185
CAPB,a,20,2,0.853332140791183,0.9125185567182235,0.8017682040864775,0.7438641222827438,0.12628538389040048
CAPB,a,20,3,0.8129635659757442,0.8393948036588865,0.8042300148111869,0.7458356630014175,0.13906158620728934
CAPB,a,30,1,0.78768878694302,0.9088730455946437,0.8117205915735899,0.7487765462060965,0.07106277949766936
CAPB,a,30,2,0.7617585306133227,0.9657744880102686,0.8160046857879646,0.7429408357346097,0.14528349396185525
CAPB,a,30,3,0.7473168368217777,0.9821525440343398,0.8207935228543493,0.7383506898054135,0.2116980520276898
CAPB,b,0,1,-2.541654530694404,0.9180807944130407,795.3661164117564,0.7585760715583874,0.293381473621788
CAPB,b,0,2,0.5836751614429274,0.9252835635759655,0.8139807711575534,0.7532620513773375,0.13356321116613104
CAPB,b,0,3,0.6535740033982305,0.9443763391192193,0.7992129504577153,0.7540264461504333,0.04984790144861818
CAPB,b,5,1,0.5765498577245239,0.8664980293205318,0.8060868525322507,0.7617094438463041,0.05885480212987788
CAPB,b,5,2,0.6353337685137338,0.9229969613994087,0.8032166556542379,0.757631500853292,0.05563705885091821
CAPB,b,5,3,0.6324307015627838,0.9089458193919809,0.800389580595043,0.7582533836164262,0.04259912360525843
CAPB,b,10,1,0.6024888225219913,0.9377922160591773,0.8060992618973972,0.7621610578474562,0.04742247656873061
CAPB,b,10,2,0.6626163592326286,0.9677685949695722,0.8032535295982746,0.7570037569396695,0.04530052473745446
CAPB,b,10,3,0.631999439295403,0.9253967153337433,0.8026795374971288,0.7549241886930147,0.08483294473737316
CAPB,b,20,1,0.638763185224384,0.9839820940934558,0.8093238648366553,0.763851251607884,0.040643700242319766
CAPB,b,20,2,0.6762361997524522,0.9633424829188598,0.8069858975601277,0.7580680623552922,0.04651632011760058
CAPB,b,20,3,0.6614162052675909,0.9581514087824912,0.8087561381501557,0.7561815395788624,0.101531840045305
CAPB,b,30,1,0.6907853987971454,0.9503237135201577,0.8115329366917042,0.7596015048048089,0.04735948103775474
CAPB,b,30,2,0.6730498801803475,0.9801780437213391,0.808022979668342,0.7581780771917608,0.07010222900145253
CAPB,b,30,3,0.6671754038926367,0.9860130191802596,0.8096542704320194,0.7547510599071502,0.0889176090297538
CAPB,c,0,1,0.5997225691011068,0.855126399322528,0.8096756616469645,0.760713060727756,0.08618957912195224
CAPB,c,0,2,0.6653103910125611,0.8768199025259825,0.8134438426356322,0.7629474384866393,0.060521100419693406
CAPB,c,0,3,0.7233641726077853,0.9012910050541336,0.8131004413706355,0.7610635568148301,0.0021772356794212753
CAPB,c,5,1,-3.2658745609137507,0.8557936704697293,1109.7575014052525,0.7445292913464757,0.373571475542064
CAPB,c,5,2,0.5240424031653904,0.8861747203345687,0.8578831767566284,0.7436371460655913,0.3084943792885127
CAPB,c,5,3,0.4285050696630878,0.9749886396237073,0.8612162619504662,0.7519418408168467,0.21303881985684892
CAPB,c,10,1,-4.509550789431527,0.6097523183322606,1451.7189281051008,0.7457887047120578,0.47335772804648546
CAPB,c,10,2,-4.61728550358567,0.957321993823557,592.6125899244605,0.7320974788068451,0.5563020433981164
CAPB,c,10,3,-4.97948742081779,0.9440905592201013,895.4214855579891,0.7306584096919713,0.571823582252978
CAPB,c,20,1,-1.241488833508311,0.8543246311823041,2.5088168820055583,0.7383190265799969,0.5131902196869076
CAPB,c,20,2,-4.335497803889949,0.9561624859827249,229.0978018863165,0.7275022567421735,0.5924567921223189
CAPB,c,20,3,-0.6174334908347564,0.9437340709222182,1.380001015056783,0.7345740248211908,0.4828765381155759
CAPB,c,30,1,0.6622608288414963,0.8532700193665077,0.8375002138648175,0.7395982879279338,0.2589655336375091
CAPB,c,30,2,0.49246971765979003,0.9671758469499904,0.861182308840833,0.7375480256661152,0.28700826196044216
CAPB,c,30,3,0.6526609252183565,0.9429697436072422,0.8355934736491645,0.7386710354005,0.25201000912219784
CHAPS,a,0,1,6.373970719353704,0.9877467743665944,0.8281247925144611,0.6564950816485562,0.84535823224841
CHAPS,a,0,2,6.307039761091362,0.9887106462925437,0.8407153214083934,0.6529827534009022,1.3977752804624366
CHAPS,a,0,3,5.85923043780436,0.9948529396680301,0.8655766257396483,0.6456235670808614,1.8906131796898007
CHAPS,a,5,1,5.750088469184904,0.9848045990265085,0.8434157728096133,0.650382560117218,1.2551364561884257
CHAPS,a,5,2,5.95492334679409,0.9950844929868498,0.8559458972437085,0.6478317931179975,1.582360760323987
CHAPS,a,5,3,6.258714435437924,0.9930641633135386,0.8379490221468213,0.6468054547368979,1.399330117911769
CHAPS,a,10,1,5.908201583685793,0.9907411261852482,0.8476360769534694,0.6494484151967891,1.4894383180902484
CHAPS,a,10,2,6.333352492300918,0.9927477145277106,0.8318044596135091,0.6504399027751583,1.3013649762506287
CHAPS,a,10,3,6.206810692307791,0.9955726466445469,0.8364330751459096,0.6477726157607524,1.3428278046218398
CHAPS,a,20,1,5.60921208500241,0.9912140123164401,0.8729026598856633,0.6518760857979287,1.3972268755502817
CHAPS,a,20,2,6.381551842218403,0.9964586289583467,0.8375401637049027,0.6485151829690032,1.3781534813955076
CHAPS,a,20,3,6.386917298853345,0.9972269962919309,0.830254617012088,0.6490539495587094,1.2085848349384192
CHAPS,a,30,1,6.857944125035177,0.9919124171869096,0.8191255888201636,0.6568076748951782,0.8190395657392241
CHAPS,a,30,2,6.5468459362799925,0.9956281148862318,0.8230809769289693,0.652790069046853,1.0358504145224936
CHAPS,a,30,3,6.46736940411382,0.9974205245646344,0.8282160875506647,0.6480734282973554,1.2066769834127709
CHAPS,b,0,1,6.371915497507038,0.988171033642947,0.8239198958611029,0.6561730297182362,1.2428251681707365
CHAPS,b,0,2,7.105202324504548,0.9977429456917093,0.8144839494526611,0.6551930778239191,1.0651424025995246
CHAPS,b,0,3,7.100624268216733,0.9918725339227686,0.811169911720979,0.6519560423788624,1.044525140214834
CHAPS,b,5,1,6.912470229807204,0.9958228955087612,0.8151089293010059,0.6486635367253896,1.1456663745606426
CHAPS,b,5,2,6.972283671914156,0.9911784880558684,0.8160730879641974,0.6482060868134342,1.2270274492423627
CHAPS,b,5,3,6.9937597243761855,0.9932523358389785,0.8156033292148966,0.645528625091902,1.3237002788772159
CHAPS,b,10,1,6.99296202283223,0.9904832753024136,0.8110647455177569,0.6480064539607095,1.0785985689537392
CHAPS,b,10,2,7.134675036976096,0.9963023306322493,0.8118320238794065,0.649017936377953,1.114985913117043
CHAPS,b,10,3,7.176629787846189,0.996696797754926,0.8057387429256269,0.6475177140814807,1.115160962654932
CHAPS,b,20,1,7.075679130000253,0.9933360898568012,0.8138717965761171,0.6501400418329328,1.0458801291168325
CHAPS,b,20,2,7.017670088332857,0.9968151104190518,0.816761461319185,0.6488598916309274,1.1392607420793701
CHAPS,b,20,3,6.885548977048924,0.9949264388077784,0.8228380343834227,0.6464207705234256,1.3489331019603399
CHAPS,b,30,1,7.1085466699693,0.9958486673929672,0.8101101329901482,0.6525021846743164,1.0566023808032066
CHAPS,b,30,2,6.864479834109051,0.9948296013504869,0.8231116971191366,0.6492212215461822,1.248754616555411
CHAPS,b,30,3,7.012146720850757,0.9979025909758483,0.8150744544463515,0.6493630518156327,1.1446494066661737
CHAPS,c,0,1,7.342463782859738,0.9903420873861235,0.8203232419056987,0.6540154886446768,0.7045339697929303
CHAPS,c,0,2,7.0662937001776704,0.9964731951142142,0.8191161296108207,0.6550981541708197,0.9887439506033542
CHAPS,c,0,3,7.52078590814505,0.9912568548133933,0.8157641823437216,0.6477858580215602,1.019952462191816
CHAPS,c,5,1,7.265244550081381,0.988747260356605,0.8370482990074547,0.6507791634083774,0.9176509997881344
CHAPS,c,5,2,7.427894882551409,0.9948176771382043,0.8145628535946237,0.6510168978295535,0.852494027075776
CHAPS,c,5,3,7.412048160899998,0.9967419620004035,0.8187029158324143,0.6483566629176123,0.9258774111266735
CHAPS,c,10,1,7.503399078867368,0.9935517366285753,0.8242078321071938,0.6505602486765364,0.8498442540177824
CHAPS,c,10,2,7.448137282439839,0.9969056542433736,0.8157042938753615,0.6485424464308508,0.8363033274392093
CHAPS,c,10,3,7.2507142367968935,0.9957963667363584,0.8209593075771726,0.6498399935617291,0.8726594287016651
CHAPS,c,20,1,7.405348467483637,0.9950590699402394,0.8340966456997077,0.6484963525191149,0.9680615837291361
CHAPS,c,20,2,7.423887446361129,0.9992168987837996,0.8206362001117699,0.6491319384960165,0.8486377067054417
CHAPS,c,20,3,7.298192759861639,0.9979902639414172,0.818991412739399,0.6484504419701671,0.8875632428452691
CHAPS,c,30,1,7.4377338495552925,0.9962004235529921,0.8220787410763314,0.6517955673386464,0.7416119101511228
CHAPS,c,30,2,7.439460205127927,0.9977612815255595,0.8180258720240638,0.6516546712634498,0.6965669792592513
CHAPS,c,30,3,7.30928729523136,0.9981475715323874,0.8211507564673063,0.6497526854553675,0.7989799175757573
